respID,qID,altID,obsID,profileID,arrested_low,arrested_high,arrested_bus,raise,audits,trainings,protections_report,mandatory_report
1046,2,2,5227,213,"Yes, arrested many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","No, did not audit","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1046,3,1,5228,170,"No, did not arrest many","Yes, arrested many","Yes, arrested many","No, did not raise salaries","Yes, audited","No, did not do trainings","Yes, improved protections","No, did not enforce reporting"
1046,3,2,5228,215,"Yes, arrested many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","No, did not audit","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1046,4,1,5229,101,"Yes, arrested many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","Yes, audited","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1046,4,2,5229,138,"No, did not arrest many","Yes, arrested many","Yes, arrested many","No, did not raise salaries","Yes, audited","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1046,5,1,5230,211,"Yes, arrested many","No, did not arrest many","Yes, arrested many","Yes, raised salaries","No, did not audit","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1046,5,2,5230,181,"Yes, arrested many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","No, did not audit","No, did not do trainings","Yes, improved protections","No, did not enforce reporting"
1047,1,1,5231,20,"No, did not arrest many","No, did not arrest many","Yes, arrested many","Yes, raised salaries","No, did not audit","Yes, did trainings","Yes, improved protections","Yes, enforced reporting"
1047,1,2,5231,111,"Yes, arrested many","No, did not arrest many","No, did not arrest many","No, did not raise salaries","Yes, audited","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1047,2,1,5232,213,"Yes, arrested many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","No, did not audit","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1047,2,2,5232,104,"No, did not arrest many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","Yes, audited","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1047,3,1,5233,11,"Yes, arrested many","No, did not arrest many","Yes, arrested many","No, did not raise salaries","Yes, audited","Yes, did trainings","Yes, improved protections","Yes, enforced reporting"
1047,3,2,5233,179,"Yes, arrested many","No, did not arrest many","Yes, arrested many","Yes, raised salaries","No, did not audit","No, did not do trainings","Yes, improved protections","No, did not enforce reporting"
1047,4,1,5234,209,"Yes, arrested many","Yes, arrested many","Yes, arrested many","Yes, raised salaries","No, did not audit","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1047,4,2,5234,72,"No, did not arrest many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","Yes, audited","Yes, did trainings","No, did not improve protections","Yes, enforced reporting"
1047,5,1,5235,218,"No, did not arrest many","Yes, arrested many","Yes, arrested many","No, did not raise salaries","No, did not audit","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1047,5,2,5235,161,"Yes, arrested many","Yes, arrested many","Yes, arrested many","Yes, raised salaries","Yes, audited","No, did not do trainings","Yes, improved protections","No, did not enforce reporting"
1048,1,1,5236,158,"No, did not arrest many","Yes, arrested many","No, did not arrest many","No, did not raise salaries","No, did not audit","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1048,1,2,5236,113,"Yes, arrested many","Yes, arrested many","Yes, arrested many","Yes, raised salaries","No, did not audit","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1048,2,1,5237,173,"Yes, arrested many","Yes, arrested many","No, did not arrest many","No, did not raise salaries","Yes, audited","No, did not do trainings","Yes, improved protections","No, did not enforce reporting"
1048,2,2,5237,36,"No, did not arrest many","No, did not arrest many","Yes, arrested many","Yes, raised salaries","Yes, audited","No, did not do trainings","Yes, improved protections","Yes, enforced reporting"
1048,3,1,5238,102,"No, did not arrest many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","Yes, audited","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1048,3,2,5238,247,"Yes, arrested many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","No, did not audit","No, did not do trainings","No, did not improve protections","No, did not enforce reporting"
1048,4,1,5239,201,"Yes, arrested many","Yes, arrested many","Yes, arrested many","No, did not raise salaries","Yes, audited","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1048,4,2,5239,121,"Yes, arrested many","Yes, arrested many","Yes, arrested many","No, did not raise salaries","No, did not audit","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1048,5,1,5240,125,"Yes, arrested many","Yes, arrested many","No, did not arrest many","No, did not raise salaries","No, did not audit","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1048,5,2,5240,229,"Yes, arrested many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","Yes, audited","No, did not do trainings","No, did not improve protections","No, did not enforce reporting"
1049,1,1,5241,60,"No, did not arrest many","No, did not arrest many","Yes, arrested many","No, did not raise salaries","No, did not audit","No, did not do trainings","Yes, improved protections","Yes, enforced reporting"
1049,1,2,5241,137,"Yes, arrested many","Yes, arrested many","Yes, arrested many","No, did not raise salaries","Yes, audited","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1049,2,1,5242,103,"Yes, arrested many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","Yes, audited","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1049,2,2,5242,156,"No, did not arrest many","No, did not arrest many","Yes, arrested many","No, did not raise salaries","No, did not audit","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1049,3,1,5243,93,"Yes, arrested many","Yes, arrested many","No, did not arrest many","No, did not raise salaries","No, did not audit","Yes, did trainings","No, did not improve protections","Yes, enforced reporting"
1049,3,2,5243,151,"Yes, arrested many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","No, did not audit","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1049,4,1,5244,86,"No, did not arrest many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","No, did not audit","Yes, did trainings","No, did not improve protections","Yes, enforced reporting"
1049,4,2,5244,2,"No, did not arrest many","Yes, arrested many","Yes, arrested many","Yes, raised salaries","Yes, audited","Yes, did trainings","Yes, improved protections","Yes, enforced reporting"
1049,5,1,5245,103,"Yes, arrested many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","Yes, audited","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1049,5,2,5245,37,"Yes, arrested many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","Yes, audited","No, did not do trainings","Yes, improved protections","Yes, enforced reporting"
1050,1,1,5246,135,"Yes, arrested many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","Yes, audited","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1050,1,2,5246,74,"No, did not arrest many","Yes, arrested many","Yes, arrested many","No, did not raise salaries","Yes, audited","Yes, did trainings","No, did not improve protections","Yes, enforced reporting"
1050,2,1,5247,66,"No, did not arrest many","Yes, arrested many","Yes, arrested many","Yes, raised salaries","Yes, audited","Yes, did trainings","No, did not improve protections","Yes, enforced reporting"
1050,2,2,5247,45,"Yes, arrested many","Yes, arrested many","No, did not arrest many","No, did not raise salaries","Yes, audited","No, did not do trainings","Yes, improved protections","Yes, enforced reporting"
1050,3,1,5248,196,"No, did not arrest many","No, did not arrest many","Yes, arrested many","Yes, raised salaries","Yes, audited","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1050,3,2,5248,148,"No, did not arrest many","No, did not arrest many","Yes, arrested many","Yes, raised salaries","No, did not audit","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1050,4,1,5249,213,"Yes, arrested many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","No, did not audit","Yes, did trainings","No, did not improve protections","No, did not enforce reporting"
1050,4,2,5249,11,"Yes, arrested many","No, did not arrest many","Yes, arrested many","No, did not raise salaries","Yes, audited","Yes, did trainings","Yes, improved protections","Yes, enforced reporting"
1050,5,1,5250,176,"No, did not arrest many","No, did not arrest many","No, did not arrest many","No, did not raise salaries","Yes, audited","No, did not do trainings","Yes, improved protections","No, did not enforce reporting"
1050,5,2,5250,134,"No, did not arrest many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","Yes, audited","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1051,1,1,5251,103,"Yes, arrested many","No, did not arrest many","No, did not arrest many","Yes, raised salaries","Yes, audited","No, did not do trainings","No, did not improve protections","Yes, enforced reporting"
1051,1,2,5251,145,"Yes, arrested many","Yes, arrested many","Yes, arrested many","Yes, raised salaries","No, did not audit","Yes, did trainings","Yes, improved protections","No, did not enforce reporting"
1051,2,1,5252,21,"Yes, arrested many","Yes, arrested many","No, did not arrest many","Yes, raised salaries","No, did not audit","Yes, did trainings","Yes, improved protections","Yes, enforced reporting"
